sample_idx,output_0,output_1,output_2,output_3,output_4,output_5
147,1.0001318454742432,-0.7647160291671753,1.815812349319458,-1.4370285272598267,1.6227993965148926,-1.2262694835662842
148,0.9510387182235718,-0.7148724794387817,1.7625893354415894,-1.380039930343628,1.5797117948532104,-1.1746535301208496
149,0.9699445366859436,-0.7310730218887329,1.7827694416046143,-1.4004747867584229,1.6219961643218994,-1.2224910259246826
150,0.9431100487709045,-0.6976510286331177,1.7291488647460938,-1.3457138538360596,1.5792486667633057,-1.179002285003662
151,0.9393517374992371,-0.6908533573150635,1.7214419841766357,-1.3404765129089355,1.5897674560546875,-1.1897915601730347
152,0.9161913394927979,-0.6652357578277588,1.6873648166656494,-1.3030587434768677,1.5598251819610596,-1.1571006774902344
153,0.8722153902053833,-0.622101902961731,1.6515740156173706,-1.270916223526001,1.5552524328231812,-1.1496963500976562
154,0.8065623044967651,-0.5355355739593506,1.5453848838806152,-1.1767935752868652,1.5613899230957031,-1.1535758972167969
155,0.7412230372428894,-0.46963125467300415,1.4930164813995361,-1.1246622800827026,1.5253866910934448,-1.108686089515686
156,0.7683655023574829,-0.5008230209350586,1.543121337890625,-1.1671695709228516,1.5434750318527222,-1.121155023574829
157,0.8102024793624878,-0.5592360496520996,1.599716067314148,-1.2130742073059082,1.489808440208435,-1.0681078433990479
158,0.8441325426101685,-0.617242693901062,1.7021489143371582,-1.3020410537719727,1.5724693536758423,-1.150618314743042
159,0.8366284966468811,-0.6045851707458496,1.6710009574890137,-1.2708170413970947,1.4963061809539795,-1.0734903812408447
160,0.8363955616950989,-0.621188759803772,1.7034387588500977,-1.3007128238677979,1.4858677387237549,-1.0608848333358765
161,0.8250561356544495,-0.6100751161575317,1.6554772853851318,-1.2761619091033936,1.3737300634384155,-0.9534345865249634
162,0.8313040137290955,-0.6369489431381226,1.6843032836914062,-1.311812162399292,1.3577995300292969,-0.9415504932403564
163,0.8683760762214661,-0.6491386294364929,1.6647192239761353,-1.29544198513031,1.3493143320083618,-0.9406256079673767
164,0.8773763179779053,-0.6506441235542297,1.624480128288269,-1.2686847448349,1.2801454067230225,-0.8830540776252747
165,0.9031771421432495,-0.65474933385849,1.6059290170669556,-1.2540994882583618,1.2771884202957153,-0.889488160610199
166,0.8789290189743042,-0.6411969661712646,1.5578241348266602,-1.2148489952087402,1.1611206531524658,-0.7808183431625366
167,0.947801947593689,-0.6754367351531982,1.6092815399169922,-1.2577048540115356,1.2839019298553467,-0.8919309973716736
168,0.9614800214767456,-0.6813363432884216,1.6013113260269165,-1.250498652458191,1.3017240762710571,-0.9202833771705627
169,1.0091991424560547,-0.7192038893699646,1.6620128154754639,-1.30612051486969,1.411313772201538,-1.0314652919769287
170,1.0009911060333252,-0.7117207050323486,1.6545274257659912,-1.3016971349716187,1.406391978263855,-1.0298898220062256
171,0.9948734045028687,-0.7053887844085693,1.6710808277130127,-1.3175151348114014,1.4763226509094238,-1.0889893770217896
172,1.0130176544189453,-0.7389219999313354,1.725650668144226,-1.375728964805603,1.5386993885040283,-1.1476502418518066
173,1.0231341123580933,-0.7417599558830261,1.7297797203063965,-1.3765193223953247,1.5603351593017578,-1.1766396760940552
174,0.9787509441375732,-0.7303203344345093,1.7519447803497314,-1.3918111324310303,1.5815811157226562,-1.1845707893371582
175,0.991939902305603,-0.7270198464393616,1.7411162853240967,-1.3741652965545654,1.5711703300476074,-1.1745948791503906
176,1.0191552639007568,-0.755194902420044,1.7651982307434082,-1.402015209197998,1.6249730587005615,-1.2375355958938599
177,0.9883719682693481,-0.7231066226959229,1.7351012229919434,-1.3632981777191162,1.581512451171875,-1.186303973197937
178,0.9546478986740112,-0.702709436416626,1.7238069772720337,-1.3519346714019775,1.604517936706543,-1.2069804668426514
179,0.908049464225769,-0.6489430665969849,1.670781135559082,-1.297537922859192,1.5834033489227295,-1.181205153465271
180,0.8872053623199463,-0.6220928430557251,1.6235222816467285,-1.256827473640442,1.5612648725509644,-1.1604975461959839
181,0.8695988655090332,-0.5988304615020752,1.5902670621871948,-1.217677354812622,1.5141198635101318,-1.1122074127197266
182,0.8663396835327148,-0.6012402176856995,1.5785468816757202,-1.2097100019454956,1.544646978378296,-1.150140404701233
183,1.1110655069351196,-0.7883996963500977,1.7152442932128906,-1.3478598594665527,1.6108758449554443,-1.252846360206604
184,1.3934590816497803,-0.9883775115013123,1.8095287084579468,-1.4317326545715332,1.6618692874908447,-1.3640365600585938
185,1.6010433435440063,-1.0933871269226074,1.7238671779632568,-1.3774067163467407,1.700061321258545,-1.503129243850708
186,1.7381236553192139,-1.1272248029708862,1.3762422800064087,-1.0991895198822021,1.6765257120132446,-1.6645588874816895
187,1.6111235618591309,-1.0066771507263184,0.9091423153877258,-0.6806033253669739,1.539395809173584,-1.6281027793884277
188,1.4874811172485352,-0.9152780175209045,0.40380287170410156,-0.23223254084587097,1.463571548461914,-1.5988397598266602
189,1.6810393333435059,-0.8556517958641052,-0.4393761456012726,0.4735680818557739,1.7068917751312256,-1.9551262855529785
190,1.8024852275848389,-0.569366455078125,-1.5479865074157715,1.2411398887634277,1.8359838724136353,-2.3021137714385986
191,0.9901466369628906,0.41524720191955566,-2.661304473876953,1.7540595531463623,1.7000505924224854,-2.571190357208252
192,-0.2618246078491211,1.5039541721343994,-3.098541736602783,1.8979527950286865,1.387350082397461,-2.4956462383270264
193,-1.500169277191162,2.4009335041046143,-2.800374984741211,1.5790760517120361,1.5668649673461914,-2.7773544788360596
194,-2.6967647075653076,3.0911593437194824,-2.122053623199463,0.9238662719726562,1.815350890159607,-2.9185006618499756
195,-4.545851707458496,4.123024940490723,-0.6312869191169739,-0.11546247452497482,1.777369499206543,-2.400015115737915
196,-7.11592435836792,5.9214677810668945,0.8588781356811523,-1.1898354291915894,1.7764885425567627,-2.21146821975708
197,-8.63937759399414,6.931017875671387,1.7857033014297485,-1.902838945388794,1.8911141157150269,-2.302408218383789
198,-9.120306968688965,7.246606349945068,2.1243581771850586,-2.218437910079956,1.858803153038025,-2.1906559467315674
199,-7.65671443939209,6.222233295440674,1.8231072425842285,-1.9200599193572998,1.3123434782028198,-1.4482030868530273
200,-6.010369300842285,5.093873500823975,1.565556287765503,-1.6059373617172241,0.661439061164856,-0.5393366813659668
201,-3.909919023513794,3.6013855934143066,1.2198563814163208,-1.222098469734192,-0.08930438756942749,0.4099821448326111
202,-2.148831844329834,2.1632637977600098,0.48416393995285034,-0.5904784798622131,-0.5420905351638794,0.7257072329521179
203,-0.8867323994636536,1.0497572422027588,-0.676932156085968,0.5053846836090088,-0.7076096534729004,0.5324103832244873
204,-1.3012412786483765,1.4024319648742676,-0.922082781791687,0.698971688747406,-0.174247145652771,-0.10220402479171753
205,-2.3340039253234863,2.1860311031341553,-0.4319072961807251,0.23498958349227905,0.35680192708969116,-0.507513165473938
206,-5.048717498779297,4.272671222686768,0.9563235640525818,-0.954026997089386,1.1541085243225098,-1.333302617073059
207,-5.601771354675293,4.628847122192383,1.357858419418335,-1.3023172616958618,1.2825121879577637,-1.4525384902954102
208,-6.391165733337402,5.083765983581543,1.7909798622131348,-1.7467467784881592,1.4532474279403687,-1.6586859226226807
209,-6.197809219360352,4.97663688659668,1.8174307346343994,-1.7481573820114136,1.289522647857666,-1.404453158378601
210,-5.972480297088623,4.869603157043457,1.8255136013031006,-1.7591432332992554,1.0762542486190796,-1.0283145904541016
211,-4.399842262268066,3.8723535537719727,1.5109667778015137,-1.3483262062072754,0.5937508344650269,-0.3617071807384491
212,-3.444453239440918,3.2557077407836914,1.4607654809951782,-1.2800883054733276,0.31507331132888794,0.059076160192489624
213,-1.8547899723052979,1.9918092489242554,1.121156930923462,-1.0172955989837646,-0.2585664391517639,0.6015769243240356
214,-1.0873496532440186,1.3630905151367188,0.9875807762145996,-1.0294817686080933,-0.6991227269172668,0.9151207804679871
215,-0.8993880748748779,1.1835176944732666,0.9632164239883423,-0.9966099262237549,-0.6368618011474609,0.8478934168815613
216,-0.38100796937942505,0.7177366018295288,0.7752983570098877,-0.9109011888504028,-0.886159360408783,0.997267484664917
217,-0.30917611718177795,0.6054748296737671,0.4473368525505066,-0.5459622740745544,-0.6308521032333374,0.7355290651321411
218,0.11590728908777237,0.19241756200790405,0.19390451908111572,-0.33209171891212463,-0.5790975093841553,0.6254346966743469
219,-0.061986424028873444,0.329109787940979,0.10323362052440643,-0.1533099114894867,-0.17810851335525513,0.22504425048828125
220,0.007359959185123444,0.27377989888191223,-0.31392672657966614,0.24614880979061127,0.12827962636947632,-0.20240291953086853
221,-0.42223313450813293,0.7243932485580444,-0.6877234578132629,0.5047101974487305,0.19608572125434875,-0.39706459641456604
222,-1.0039352178573608,1.358142375946045,-1.0079219341278076,0.7143599987030029,0.37122803926467896,-0.6824178695678711
223,-1.1758744716644287,1.4789496660232544,-1.04213285446167,0.7013521790504456,0.22347530722618103,-0.5594485998153687
224,-1.5048142671585083,1.7149344682693481,-0.9686275720596313,0.6241942644119263,0.42207783460617065,-0.7783384323120117
225,-2.3915364742279053,2.3684158325195312,-0.5655572414398193,0.27668070793151855,0.7766178846359253,-1.093611240386963
226,-4.4439215660095215,3.850436210632324,0.7837419509887695,-0.771564245223999,1.2717578411102295,-1.4949469566345215
227,-5.149518013000488,4.276130199432373,1.2892035245895386,-1.2471263408660889,1.3838789463043213,-1.584563136100769
228,-5.650572299957275,4.575216293334961,1.7332751750946045,-1.638537049293518,1.509585976600647,-1.6717166900634766
229,-5.663810729980469,4.592554569244385,1.7629694938659668,-1.6962555646896362,1.3247861862182617,-1.4099632501602173
230,-5.082403659820557,4.274451732635498,1.7233988046646118,-1.6499426364898682,1.0137662887573242,-0.9124228954315186
231,-3.9511547088623047,3.6006834506988525,1.5082896947860718,-1.420073390007019,0.555527925491333,-0.2732202410697937
232,-2.0502841472625732,2.1373112201690674,1.1929742097854614,-1.0954293012619019,-0.14025121927261353,0.4390379786491394
233,-1.2140640020370483,1.4263304471969604,0.9724400639533997,-0.9865670204162598,-0.5217909216880798,0.7190415263175964
234,-0.29865574836730957,0.6121242642402649,0.13769054412841797,-0.31630077958106995,-0.8937289118766785,0.9105244874954224
235,-0.21930992603302002,0.5762037634849548,-0.03843076154589653,-0.17401297390460968,-0.7749356031417847,0.7978506088256836
236,-0.20917680859565735,0.6124443411827087,-0.455024778842926,0.1604607105255127,-0.3788377642631531,0.340610146522522
237,-0.2747056484222412,0.6571646332740784,-0.6356799006462097,0.2295590043067932,-0.24990004301071167,0.14482122659683228
238,-0.45997846126556396,0.782424807548523,0.0991586297750473,-0.31579816341400146,-0.03535477817058563,0.0042622387409210205
239,-0.6509665250778198,0.7887512445449829,0.6136837005615234,-0.6758196353912354,0.14353176951408386,-0.12127676606178284
